e1,e2,e3,e4,e5
-0.07985,0.0449,-0.11829999999999999,-0.14730000000000001,0.0009500000000000009
-0.043882352941176456,-0.05894117647058823,0.10488235294117647,0.0094705882352941,-0.19529411764705878
0.04880000000000001,-0.0828,0.021449999999999993,-0.15770000000000003,-0.19699999999999998
-0.02564285714285714,-0.04514285714285714,-0.030428571428571433,-0.15692857142857145,-0.03814285714285716
0.013029411764705883,-0.10473529411764707,0.0035882352941176434,-0.21858823529411764,-0.02241176470588235
-0.024545454545454544,0.005696969696969702,-0.10187878787878787,-0.1369090909090909,-0.008757575757575766
0.023823529411764705,-0.07964705882352939,-0.06911764705882353,-0.18494117647058825,-0.07247058823529412
0.031999999999999994,-0.08799999999999998,-0.03771428571428572,-0.20371428571428574,0.005000000000000003
-0.05434615384615385,0.01734615384615385,-0.06165384615384616,0.00923076923076922,-0.018961538461538467
0.028043478260869566,0.07382608695652175,-0.05760869565217392,-0.10691304347826089,0.04804347826086956
0.03315,0.013250000000000007,0.13975,0.037849999999999995,-0.10919999999999999
-0.0615,0.04999999999999999,0.398,-0.066,0.3405
-0.043388888888888894,0.008999999999999992,-0.020444444444444442,0.019333333333333324,0.00044444444444444387
0.015766666666666675,-0.07586666666666667,-0.015866666666666668,-0.19576666666666664,-0.018799999999999997
0.018187500000000002,-0.1514375,-0.0330625,-0.22799999999999998,-0.033375
-0.03795000000000001,-0.020750000000000005,-0.06995,-0.16845000000000004,0.03479999999999999
-0.05673684210526316,0.1493157894736842,-0.055736842105263154,0.04784210526315788,-0.12226315789473684
0.054892473118279564,0.07819354838709677,0.017354838709677405,0.013784946236559136,0.00716129032258064
-0.010227272727272719,-0.014181818181818172,-0.05331818181818183,-0.039772727272727265,-0.026954545454545457
0.010702702702702703,0.04575675675675674,0.02421621621621622,0.031405405405405394,-0.09432432432432433
-0.06585,0.08295,-0.0775,-0.05630000000000002,-0.011750000000000005
-0.01553571428571428,-0.06642857142857143,0.0069285714285714246,-0.11360714285714288,-0.059321428571428574
0.027416666666666662,0.2024166666666667,-0.06916666666666667,-0.12325000000000001,-0.07516666666666667
0.011824999999999999,-0.028449999999999996,-0.068,-0.11425,-0.0441
0.010500000000000006,-0.0672,-0.0576,-0.15489999999999998,-0.07575
-0.10125000000000002,0.005899999999999991,-0.0812,-0.10700000000000003,0.01579999999999999
-0.11676923076923075,0.05907692307692309,-0.08730769230769231,-0.06961538461538462,0.06392307692307692
0.04158823529411765,-0.0766470588235294,-0.08952941176470589,-0.19147058823529414,0.023823529411764702
0.04605882352941176,-0.18529411764705883,-0.0686470588235294,-0.22223529411764706,-0.016294117647058824
0.01817647058823529,-0.019705882352941174,-0.14911764705882355,-0.16176470588235298,0.06811764705882352
-0.01652941176470589,-0.06799999999999999,-0.08670588235294119,-0.2200588235294118,0.06029411764705883
0.009235294117647053,-0.09029411764705882,-0.06482352941176471,-0.21911764705882356,0.02676470588235294
0.065,-0.13358823529411765,-0.029941176470588235,-0.2211764705882353,-0.020470588235294122
0.004352941176470579,0.00811764705882353,-0.17447058823529413,-0.14494117647058824,0.0803529411764706
0.005857142857142846,0.1792857142857143,-0.10604761904761906,-0.06252380952380954,0.006428571428571429
0.0050000000000000044,-0.06052941176470588,-0.06929411764705883,-0.16164705882352942,-0.010941176470588235
0.031999999999999994,-0.04752941176470588,-0.12376470588235294,-0.1785882352941177,0.05588235294117646
0.03923529411764705,-0.11129411764705882,-0.051823529411764706,-0.22211764705882353,0.013058823529411762
-0.019000000000000006,0.09636363636363639,0.017954545454545456,0.17577272727272722,-0.12986363636363635
0.03371428571428572,-0.009428571428571418,-0.020904761904761905,-0.13890476190476192,-0.07390476190476189
0.034222222222222216,0.0498888888888889,-0.0903888888888889,-0.12355555555555557,-0.015833333333333335
-0.0813076923076923,-0.10169230769230769,0.1616153846153846,-0.12976923076923075,0.040461538461538445
0.026874999999999993,0.08457499999999998,-0.0866,0.017674999999999986,-0.04810000000000001
-0.07999999999999997,-0.13092857142857145,-0.040214285714285716,-0.2080714285714286,-0.11642857142857141
0.0040697674418604625,0.0670232558139535,-0.09372093023255812,0.014651162790697671,-0.0521860465116279
